Name,Device,Label,Enabled,Type,Management only,MTU,Mode,MAC Address,Description,Mark connected,Cable,Cable Color,Cable Peer,Connection,Tags,IP Addresses,Untagged VLAN,Tagged VLANs
mge-0/0/35,nishi9 (1),,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/36,nishi9 (1),,False,10GBASE-T (10GE),False,,Access,,event-SmallZemiroom,False,,,&mdash;,&mdash;,,,noc-event-nat-S2 (162),&mdash;
mge-0/0/37,nishi9 (1),,False,10GBASE-T (10GE),False,,Access,,event-collabo-B,False,,,&mdash;,&mdash;,,,noc-event-nat-S2 (162),&mdash;
mge-0/0/38,nishi9 (1),,False,10GBASE-T (10GE),False,,Access,,event-collabo-F,False,,,&mdash;,&mdash;,,,noc-event-nat-S2 (162),&mdash;
mge-0/0/39,nishi9 (1),,False,10GBASE-T (10GE),False,,Access,,event-cloak-B,False,,,&mdash;,&mdash;,,,noc-event-nat-S2 (162),&mdash;
mge-0/0/40,nishi9 (1),,False,10GBASE-T (10GE),False,,Access,,event-cloak-F,False,,,&mdash;,&mdash;,,,noc-event-nat-S2 (162),&mdash;
mge-0/0/41,nishi9 (1),,True,10GBASE-T (10GE),False,,Access,,event-DigitalHall-B,False,,,&mdash;,&mdash;,,,noc-event-nat-S3 (163),&mdash;
mge-0/0/42,nishi9 (1),,True,10GBASE-T (10GE),False,,Access,,event-DigitalHall-2_FL,False,,,&mdash;,&mdash;,,,noc-event-nat-S3 (163),&mdash;
mge-0/0/43,nishi9 (1),,True,10GBASE-T (10GE),False,,Access,,event-DigitalHall-1_FR,False,,,&mdash;,&mdash;,,,noc-event-nat-S3 (163),&mdash;
mge-0/0/44,nishi9 (1),,False,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/45,nishi9 (1),,True,10GBASE-T (10GE),False,,Tagged,,circle2-p(mc),False,,,&mdash;,&mdash;,Wi-Fi,,noc-wlan-o1 (360),"pubnet-nat-o (112)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
mge-0/0/46,nishi9 (1),,True,10GBASE-T (10GE),False,,,,nishi9-p(ae11-1),False,,,&mdash;,&mdash;,,,,&mdash;
mge-0/0/47,nishi9 (1),,True,10GBASE-T (10GE),False,,,,nishi9-p(ae11-2),False,,,&mdash;,&mdash;,,,,&mdash;
et-0/2/0,nishi9 (1),,True,QSFP+ (40GE),False,,,,core-gsic(ae0-1),False,,,&mdash;,&mdash;,,,,&mdash;
et-0/2/1,nishi9 (1),,False,QSFP+ (40GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ae0,nishi9 (1),,True,Link Aggregation Group (LAG),False,,Tagged (All),,core,False,,,&mdash;,&mdash;,Uplink,,,All
ae11,nishi9 (1),,True,Link Aggregation Group (LAG),False,,Tagged,,nishi9-p,False,,,&mdash;,&mdash;,Wi-Fi,,noc-wlan-o1 (360),"pubnet-nat-o (112)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
ae12,nishi9 (1),,True,Link Aggregation Group (LAG),False,,Tagged,,nishi9-p2,False,,,&mdash;,&mdash;,Wi-Fi,,noc-wlan-o1 (360),"pubnet-nat-o (112)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
ae13,nishi9 (1),,True,Link Aggregation Group (LAG),False,,Tagged,,nishi9-p3,False,,,&mdash;,&mdash;,Wi-Fi,,noc-wlan-o1 (360),"pubnet-nat-o (112)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
ae14,nishi9 (1),,True,Link Aggregation Group (LAG),False,,Tagged,,nishi9-p4,False,,,&mdash;,&mdash;,Wi-Fi,,noc-wlan-o1 (360),"pubnet-nat-o (112)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
ae15,nishi9 (1),,True,Link Aggregation Group (LAG),False,,Tagged,,nishi9-p5,False,,,&mdash;,&mdash;,Wi-Fi,,noc-wlan-o1 (360),"pubnet-nat-o (112)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        wi2-1 (341)
    
        wi2-2 (342)"
irb,nishi9 (1),,True,Virtual,True,,,,,False,,,&mdash;,&mdash;,,172.30.2.65/23,,&mdash;
ge-1/0/0,nishi9 (2),,True,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/1,nishi9 (2),,True,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-1/0/2,nishi9 (2),,True,1000BASE-T (1GE),False,,Access,,"sisetu,kinkyu-o.925",False,,,&mdash;,&mdash;,,,v925 (925),&mdash;
ge-1/0/3,nishi9 (2),,True,1000BASE-T (1GE),False,,Access,,"sisetu,air-con-o.909",False,,,&mdash;,&mdash;,,,v909 (909),&mdash;
ge-1/0/4,nishi9 (2),,True,1000BASE-T (1GE),False,,Access,,"jim,OWnet.134",False,,,&mdash;,&mdash;,,,v134 (134),&mdash;
ge-1/0/5,nishi9 (2),,True,1000BASE-T (1GE),False,,Access,,"jim,OWnet.134",False,,,&mdash;,&mdash;,,,v134 (134),&mdash;
ge-1/0/6,nishi9 (2),,True,1000BASE-T (1GE),False,,Access,,"jim,OWnet.134",False,,,&mdash;,&mdash;,,,v134 (134),&mdash;
ge-1/0/7,nishi9 (2),,True,1000BASE-T (1GE),False,,Access,,"jim,OWnet.134",False,,,&mdash;,&mdash;,,,v134 (134),&mdash;
ge-1/0/8,nishi9 (2),,True,1000BASE-T (1GE),False,,Access,,"jim,OWnet.134",False,,,&mdash;,&mdash;,,,v134 (134),&mdash;
ge-1/0/9,nishi9 (2),,True,1000BASE-T (1GE),False,,Access,,"jim,OWnet.134",False,,,&mdash;,&mdash;,,,v134 (134),&mdash;
ge-1/0/10,nishi9 (2),,True,1000BASE-T (1GE),False,,Access,,jim.809,False,,,&mdash;,&mdash;,,,v809 (809),&mdash;
ge-1/0/11,nishi9 (2),,True,1000BASE-T (1GE),False,,Access,,jim.809,False,,,&mdash;,&mdash;,,,v809 (809),&mdash;
ge-1/0/12,nishi9 (2),,True,1000BASE-T (1GE),False,,Access,,arch.949,False,,,&mdash;,&mdash;,,,v949 (949),&mdash;
ge-1/0/13,nishi9 (2),,True,1000BASE-T (1GE),False,,Access,,arch.949,False,,,&mdash;,&mdash;,,,v949 (949),&mdash;
ge-1/0/14,nishi9 (2),,True,1000BASE-T (1GE),False,,Access,,citl.963,False,,,&mdash;,&mdash;,,,v963 (963),&mdash;
ge-1/0/15,nishi9 (2),,True,1000BASE-T (1GE),False,,Access,,citl.963,False,,,&mdash;,&mdash;,,,v963 (963),&mdash;
ge-1/0/16,nishi9 (2),,True,1000BASE-T (1GE),False,,Access,,citl.963,False,,,&mdash;,&mdash;,,,v963 (963),&mdash;
ge-1/0/17,nishi9 (2),,True,1000BASE-T (1GE),False,,Access,,envpro.798,False,,,&mdash;,&mdash;,,,v798 (798),&mdash;
ge-1/0/18,nishi9 (2),,True,1000BASE-T (1GE),False,,Access,,craft.776,False,,,&mdash;,&mdash;,,,v776 (776),&mdash;
ge-1/0/19,nishi9 (2),,True,1000BASE-T (1GE),False,,Access,,craft.776,False,,,&mdash;,&mdash;,,,v776 (776),&mdash;
ge-1/0/20,nishi9 (2),,False,1000BASE-T (1GE),False,,Access,,dst.765,False,,,&mdash;,&mdash;,,,v765 (765),&mdash;
ge-1/0/21,nishi9 (2),,True,1000BASE-T (1GE),False,,Access,,dst.765,False,,,&mdash;,&mdash;,,,v765 (765),&mdash;
ge-1/0/22,nishi9 (2),,False,1000BASE-T (1GE),False,,Access,,dst.765,False,,,&mdash;,&mdash;,,,v765 (765),&mdash;
ge-1/0/23,nishi9 (2),,True,1000BASE-T (1GE),False,,Access,,dst.765,False,,,&mdash;,&mdash;,,,v765 (765),&mdash;
mge-1/0/24,nishi9 (2),,True,10GBASE-T (10GE),False,,Access,,irds.528,False,,,&mdash;,&mdash;,,,v528 (528),&mdash;
mge-1/0/25,nishi9 (2),,True,10GBASE-T (10GE),False,,Access,,valdes.960,False,,,&mdash;,&mdash;,,,v960 (960),&mdash;
mge-1/0/26,nishi9 (2),,True,10GBASE-T (10GE),False,,Access,,rps.825,False,,,&mdash;,&mdash;,,,v825 (825),&mdash;
mge-1/0/27,nishi9 (2),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-1/0/28,nishi9 (2),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-1/0/29,nishi9 (2),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-1/0/30,nishi9 (2),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-1/0/31,nishi9 (2),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-1/0/32,nishi9 (2),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-1/0/33,nishi9 (2),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-1/0/34,nishi9 (2),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-1/0/35,nishi9 (2),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-1/0/36,nishi9 (2),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-1/0/37,nishi9 (2),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-1/0/38,nishi9 (2),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-1/0/39,nishi9 (2),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-1/0/40,nishi9 (2),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-1/0/41,nishi9 (2),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-1/0/42,nishi9 (2),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-1/0/43,nishi9 (2),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-1/0/44,nishi9 (2),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-1/0/45,nishi9 (2),,True,10GBASE-T (10GE),False,,Tagged,,nishi9-3(temporary),False,,,&mdash;,&mdash;,,,,"pubnet-nat-o (112)
    
        noc-event-nat-S1 (161)
    
        noc-event-nat-S2 (162)
    
        noc-event-nat-S3 (163)
    
        noc-event-nat-S4 (164)
    
        noc-event-eduroam (169)
    
        noc-event-nat-M1 (171)
    
        noc-event-nat-L1 (173)
    
        noc-mgmt-core-o (301)
    
        noc-mgmt-wlan-o (311)
    
        wi2-1 (341)
    
        wi2-2 (342)
    
        noc-wlan-o1 (360)
    
        noc-wlan-o2 (361)"
mge-1/0/46,nishi9 (2),,True,10GBASE-T (10GE),False,,,,nishi9-p2(ae12-1),False,,,&mdash;,&mdash;,,,,&mdash;
mge-1/0/47,nishi9 (2),,True,10GBASE-T (10GE),False,,,,nishi9-p2(ae12-2),False,,,&mdash;,&mdash;,,,,&mdash;
et-1/2/0,nishi9 (2),,True,QSFP+ (40GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
et-1/2/1,nishi9 (2),,True,QSFP+ (40GE),False,,,,core-honkan(ae0-2),False,,,&mdash;,&mdash;,,,,&mdash;
irb,nishi9 (2),,True,Virtual,True,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-2/0/0,nishi9 (3),,True,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-2/0/1,nishi9 (3),,True,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-2/0/2,nishi9 (3),,True,1000BASE-T (1GE),False,,Access,,"sisetu,kinkyu-o.925",False,,,&mdash;,&mdash;,,,v925 (925),&mdash;
ge-2/0/3,nishi9 (3),,True,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-2/0/4,nishi9 (3),,True,1000BASE-T (1GE),False,,Access,,"jim,OWnet.134",False,,,&mdash;,&mdash;,,,v134 (134),&mdash;
ge-2/0/5,nishi9 (3),,True,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-2/0/6,nishi9 (3),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-2/0/7,nishi9 (3),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-2/0/8,nishi9 (3),,False,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-2/0/9,nishi9 (3),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-2/0/10,nishi9 (3),,False,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-2/0/11,nishi9 (3),,True,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-2/0/12,nishi9 (3),,False,1000BASE-T (1GE),False,,Access,,soc.598,False,,,&mdash;,&mdash;,,,v958 (958),&mdash;
ge-2/0/13,nishi9 (3),,False,1000BASE-T (1GE),False,,Access,,soc.586,False,,,&mdash;,&mdash;,,,v586 (586),&mdash;
ge-2/0/14,nishi9 (3),,True,1000BASE-T (1GE),False,,Access,,soc.587,False,,,&mdash;,&mdash;,,,v587 (587),&mdash;
ge-2/0/15,nishi9 (3),,False,1000BASE-T (1GE),False,,Access,,soc.588,False,,,&mdash;,&mdash;,,,v588 (588),&mdash;
ge-2/0/16,nishi9 (3),,True,1000BASE-T (1GE),False,,Access,,soc.589,False,,,&mdash;,&mdash;,,,v589 (589),&mdash;
ge-2/0/17,nishi9 (3),,True,1000BASE-T (1GE),False,,Access,,soc.590,False,,,&mdash;,&mdash;,,,v590 (590),&mdash;
ge-2/0/18,nishi9 (3),,True,1000BASE-T (1GE),False,,Access,,soc.591,False,,,&mdash;,&mdash;,,,v591 (591),&mdash;
ge-2/0/19,nishi9 (3),,True,1000BASE-T (1GE),False,,Access,,soc.592,False,,,&mdash;,&mdash;,,,v592 (592),&mdash;
ge-2/0/20,nishi9 (3),,True,1000BASE-T (1GE),False,,Access,,soc.593,False,,,&mdash;,&mdash;,,,v593 (593),&mdash;
ge-2/0/21,nishi9 (3),,False,1000BASE-T (1GE),False,,Access,,soc.594,False,,,&mdash;,&mdash;,,,v594 (594),&mdash;
ge-2/0/22,nishi9 (3),,False,1000BASE-T (1GE),False,,Access,,soc.595,False,,,&mdash;,&mdash;,,,v595 (595),&mdash;
ge-2/0/23,nishi9 (3),,True,1000BASE-T (1GE),False,,Access,,soc.596,False,,,&mdash;,&mdash;,,,v596 (596),&mdash;
mge-2/0/24,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/25,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/26,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/27,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/28,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/29,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/30,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/31,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/32,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/33,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/34,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/35,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/36,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/37,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/38,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/39,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/40,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/41,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/42,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/43,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/44,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/45,nishi9 (3),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/46,nishi9 (3),,True,10GBASE-T (10GE),False,,,,nishi9-p3(ae13-1),False,,,&mdash;,&mdash;,,,,&mdash;
mge-2/0/47,nishi9 (3),,True,10GBASE-T (10GE),False,,,,nishi9-p3(ae13-2),False,,,&mdash;,&mdash;,,,,&mdash;
et-2/2/0,nishi9 (3),,True,QSFP+ (40GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
et-2/2/1,nishi9 (3),,True,QSFP+ (40GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
irb,nishi9 (3),,True,Virtual,True,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-3/0/0,nishi9 (4),,True,1000BASE-T (1GE),False,,Access,,"jim,OWnet.134",False,,,&mdash;,&mdash;,,,v134 (134),&mdash;
ge-3/0/1,nishi9 (4),,True,1000BASE-T (1GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-3/0/2,nishi9 (4),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/3,nishi9 (4),,False,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/4,nishi9 (4),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/5,nishi9 (4),,False,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/6,nishi9 (4),,False,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/7,nishi9 (4),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/8,nishi9 (4),,False,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/9,nishi9 (4),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/10,nishi9 (4),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/11,nishi9 (4),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/12,nishi9 (4),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/13,nishi9 (4),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/14,nishi9 (4),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/15,nishi9 (4),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/16,nishi9 (4),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/17,nishi9 (4),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/18,nishi9 (4),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/19,nishi9 (4),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/20,nishi9 (4),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/21,nishi9 (4),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/22,nishi9 (4),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
ge-3/0/23,nishi9 (4),,True,1000BASE-T (1GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
mge-3/0/24,nishi9 (4),,True,10GBASE-T (10GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
mge-3/0/25,nishi9 (4),,False,10GBASE-T (10GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
mge-3/0/26,nishi9 (4),,False,10GBASE-T (10GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
mge-3/0/27,nishi9 (4),,False,10GBASE-T (10GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
mge-3/0/28,nishi9 (4),,False,10GBASE-T (10GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
mge-3/0/29,nishi9 (4),,True,10GBASE-T (10GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
mge-3/0/30,nishi9 (4),,True,10GBASE-T (10GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
mge-3/0/31,nishi9 (4),,True,10GBASE-T (10GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
mge-3/0/32,nishi9 (4),,True,10GBASE-T (10GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
mge-3/0/33,nishi9 (4),,True,10GBASE-T (10GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
mge-3/0/34,nishi9 (4),,False,10GBASE-T (10GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
mge-3/0/35,nishi9 (4),,True,10GBASE-T (10GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
mge-3/0/36,nishi9 (4),,True,10GBASE-T (10GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
mge-3/0/37,nishi9 (4),,True,10GBASE-T (10GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
mge-3/0/38,nishi9 (4),,True,10GBASE-T (10GE),False,,Access,,me.957,False,,,&mdash;,&mdash;,,,v957 (957),&mdash;
mge-3/0/39,nishi9 (4),,True,10GBASE-T (10GE),False,,Access,,hum.557,False,,,&mdash;,&mdash;,,,v557 (557),&mdash;
mge-3/0/40,nishi9 (4),,True,10GBASE-T (10GE),False,,Access,,hum.557,False,,,&mdash;,&mdash;,,,v557 (557),&mdash;
mge-3/0/41,nishi9 (4),,False,10GBASE-T (10GE),False,,Access,,dst.765,False,,,&mdash;,&mdash;,,,v765 (765),&mdash;
mge-3/0/42,nishi9 (4),,True,10GBASE-T (10GE),False,,Access,,dst.861,False,,,&mdash;,&mdash;,,,v861 (861),&mdash;
mge-3/0/43,nishi9 (4),,True,10GBASE-T (10GE),False,,Access,,liberal.682,False,,,&mdash;,&mdash;,,,v682 (682),&mdash;
mge-3/0/44,nishi9 (4),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-3/0/45,nishi9 (4),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-3/0/46,nishi9 (4),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
mge-3/0/47,nishi9 (4),,True,10GBASE-T (10GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
et-3/2/0,nishi9 (4),,True,QSFP+ (40GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
et-3/2/1,nishi9 (4),,True,QSFP+ (40GE),False,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
irb,nishi9 (4),,True,Virtual,True,,,,,False,,,&mdash;,&mdash;,,,,&mdash;
ge-4/0/0,nishi9 (5),,False,1000BASE-T (1GE),False,,Access,,valdes.561,False,,,&mdash;,&mdash;,,,v561 (561),&mdash;
ge-4/0/1,nishi9 (5),,True,1000BASE-T (1GE),False,,Access,,valdes.562,False,,,&mdash;,&mdash;,,,v562 (562),&mdash;
ge-4/0/2,nishi9 (5),,False,1000BASE-T (1GE),False,,Access,,valdes.562,False,,,&mdash;,&mdash;,,,v562 (562),&mdash;
